Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4485|2350|1670|1200|882|662|511|410|328|306|163|185|165|151|105|56|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4485|2350|1670|1200|882|662|511|410|328|306|163|185|165|151|105|56|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4485|2343|1669|1193|875|660|510|407|325|305|163|185|165|149|160|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4485|2343|1669|1193|875|660|510|407|325|305|163|185|165|149|160|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4548|4485|2343|1669|1193|875|660|510|407|325|305|163|185|165|149|160|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4548|4485|2343|1669|1193|875|660|510|407|325|305|163|185|165|149|160|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,50|2127|697|464|311|210|144|113|74|54|50|23|31|43|58|48|,4498|2358|1646|1205|882|665|516|397|333|271|255|140|154|122|91|56|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4498|2358|1646|1205|882|665|516|397|333|271|255|140|154|122|91|56|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4498|2358|1646|1205|882|665|516|397|333|271|255|140|154|122|91|56|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4498|2351|1645|1201|880|663|516|394|333|271|255|140|153|120|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4498|2351|1645|1201|880|663|516|394|333|271|255|140|153|120|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4539|4498|2351|1645|1201|880|663|516|394|333|271|255|140|153|120|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4539|4498|2351|1645|1201|880|663|516|394|333|271|255|140|153|120|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,43|2131|698|467|316|216|143|107|71|59|43|44|26|46|46|45|,4496|2367|1653|1178|885|664|520|409|323|274|228|211|114|107|74|46|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4496|2367|1653|1178|885|664|520|409|323|274|228|211|114|107|74|46|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4496|2367|1653|1178|885|664|520|409|323|274|228|211|114|107|74|46|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4496|2355|1648|1170|883|660|520|408|323|273|225|210|113|106|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4496|2355|1648|1170|883|660|520|408|323|273|225|210|113|106|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4483|4496|2355|1648|1170|883|660|520|408|323|273|225|210|113|106|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4483|4496|2355|1648|1170|883|660|520|408|323|273|225|210|113|106|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,66|2130|699|462|309|213|147|105|79|53|39|34|44|30|41|40|,4417|2366|1656|1186|861|670|513|415|329|270|234|191|166|83|65|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4417|2366|1656|1186|861|670|513|415|329|270|234|191|166|83|65|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4417|2366|1656|1186|861|670|513|415|329|270|234|191|166|83|65|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4417|2353|1650|1180|857|669|510|413|328|268|233|191|165|83|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4417|2353|1650|1180|857|669|510|413|328|268|233|191|165|83|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4473|4417|2353|1650|1180|857|669|510|413|328|268|233|191|165|83|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4473|4417|2353|1650|1180|857|669|510|413|328|268|233|191|165|83|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,34|2104|706|465|309|208|151|107|80|57|35|35|41|45|28|32|,4439|2313|1647|1185|871|649|518|403|333|271|233|198|150|120|55|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4439|2313|1647|1185|871|649|518|403|333|271|233|198|150|120|55|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4439|2313|1647|1185|871|649|518|403|333|271|233|198|150|120|55|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4439|2299|1638|1178|862|645|516|402|332|268|231|196|149|119|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4439|2299|1638|1178|862|645|516|402|332|268|231|196|149|119|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4497|4439|2299|1638|1178|862|645|516|402|332|268|231|196|149|119|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4497|4439|2299|1638|1178|862|645|516|402|332|268|231|196|149|119|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,59|2109|681|460|303|207|145|102|77|54|43|37|38|37|47|21|,4438|2330|1618|1178|875|655|500|414|325|278|225|194|158|112|72|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4438|2330|1618|1178|875|655|500|414|325|278|225|194|158|112|72|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4438|2330|1618|1178|875|655|500|414|325|278|225|194|158|112|72|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4438|2316|1608|1175|869|649|493|410|322|277|220|190|155|111|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4438|2316|1608|1175|869|649|493|410|322|277|220|190|155|111|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4453|4438|2316|1608|1175|869|649|493|410|322|277|220|190|155|111|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4453|4438|2316|1608|1175|869|649|493|410|322|277|220|190|155|111|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,48|2095|679|441|300|210|143|96|73|52|46|34|39|43|46|33|,4405|2343|1637|1167|875|659|506|397|337|270|231|186|151|112|65|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4405|2343|1637|1167|875|659|506|397|337|270|231|186|151|112|65|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4405|2343|1637|1167|875|659|506|397|337|270|231|186|151|112|65|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4405|2325|1627|1149|866|653|501|394|335|268|229|186|150|112|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4405|2325|1627|1149|866|653|501|394|335|268|229|186|150|112|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4430|4405|2325|1627|1149|866|653|501|394|335|268|229|186|150|112|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4430|4405|2325|1627|1149|866|653|501|394|335|268|229|186|150|112|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,68|2090|694|456|303|214|151|106|70|59|45|33|37|46|37|26|,4362|2315|1631|1171|846|652|502|395|324|276|223|196|149|104|75|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4362|2315|1631|1171|846|652|502|395|324|276|223|196|149|104|75|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4362|2315|1631|1171|846|652|502|395|324|276|223|196|149|104|75|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4362|2302|1607|1163|838|641|495|390|320|274|222|196|148|101|111|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4362|2302|1607|1163|838|641|495|390|320|274|222|196|148|101|111|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4362|4362|2302|1607|1163|838|641|495|390|320|274|222|196|148|101|111|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4362|4362|2302|1607|1163|838|641|495|390|320|274|222|196|148|101|111|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,36|2068|688|445|301|203|141|100|69|55|44|34|37|41|40|35|,4326|2294|1614|1162|862|635|500|395|321|265|230|188|159|107|61|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4326|2294|1614|1162|862|635|500|395|321|265|230|188|159|107|61|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4326|2294|1614|1162|862|635|500|395|321|265|230|188|159|107|61|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4326|2271|1592|1135|855|624|490|391|318|261|227|184|156|106|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4326|2271|1592|1135|855|624|490|391|318|261|227|184|156|106|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4305|4326|2271|1592|1135|855|624|490|391|318|261|227|184|156|106|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4305|4326|2271|1592|1135|855|624|490|391|318|261|227|184|156|106|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,48|2042|670|441|290|206|134|98|69|53|39|37|36|46|43|30|,4257|2284|1601|1151|845|649|490|392|322|265|222|190|148|110|63|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4257|2284|1601|1151|845|649|490|392|322|265|222|190|148|110|63|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4257|2284|1601|1151|845|649|490|392|322|265|222|190|148|110|63|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4257|2251|1574|1124|833|638|482|384|319|263|221|188|144|108|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4257|2251|1574|1124|833|638|482|384|319|263|221|188|144|108|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4286|4257|2251|1574|1124|833|638|482|384|319|263|221|188|144|108|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4286|4257|2251|1574|1124|833|638|482|384|319|263|221|188|144|108|92|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|2003|666|434|289|195|137|96|71|55|39|38|38|43|37|30|,4268|2254|1585|1140|835|638|501|386|313|264|224|183|150|101|71|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4268|2254|1585|1140|835|638|501|386|313|264|224|183|150|101|71|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4268|2254|1585|1140|835|638|501|386|313|264|224|183|150|101|71|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4268|2198|1549|1119|815|626|490|377|304|257|220|176|147|98|104|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4268|2198|1549|1119|815|626|490|377|304|257|220|176|147|98|104|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4218|4268|2198|1549|1119|815|626|490|377|304|257|220|176|147|98|104|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4218|4268|2198|1549|1119|815|626|490|377|304|257|220|176|147|98|104|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,16|2004|648|424|283|200|136|94|65|51|39|36|37|42|39|29|,4202|2264|1550|1125|836|615|490|396|312|253|218|184|139|105|59|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4202|2264|1550|1125|836|615|490|396|312|253|218|184|139|105|59|42|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4202|2264|1550|1125|836|615|490|396|312|253|218|184|139|105|59|42|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4202|2208|1513|1096|811|600|481|386|299|242|217|179|133|102|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4202|2208|1513|1096|811|600|481|386|299|242|217|179|133|102|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4210|4202|2208|1513|1096|811|600|481|386|299|242|217|179|133|102|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4210|4202|2208|1513|1096|811|600|481|386|299|242|217|179|133|102|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,48|1974|644|416|280|189|133|95|70|52|33|32|37|39|37|23|,4162|2228|1564|1097|816|622|467|386|316|247|209|185|142|94|65|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4162|2228|1564|1097|816|622|467|386|316|247|209|185|142|94|65|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4162|2228|1564|1097|816|622|467|386|316|247|209|185|142|94|65|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4162|2166|1510|1055|797|601|451|373|308|240|203|183|136|92|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4162|2166|1510|1055|797|601|451|373|308|240|203|183|136|92|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4150|4162|2166|1510|1055|797|601|451|373|308|240|203|183|136|92|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4150|4162|2166|1510|1055|797|601|451|373|308|240|203|183|136|92|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,43|1956|629|414|265|189|125|91|68|51|31|29|37|44|35|31|,4107|2206|1537|1096|790|608|476|360|305|257|209|174|146|92|57|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4107|2206|1537|1096|790|608|476|360|305|257|209|174|146|92|57|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4107|2206|1537|1096|790|608|476|360|305|257|209|174|146|92|57|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4107|2127|1482|1055|766|583|460|348|294|245|203|172|143|89|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4107|2127|1482|1055|766|583|460|348|294|245|203|172|143|89|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4116|4107|2127|1482|1055|766|583|460|348|294|245|203|172|143|89|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4116|4107|2127|1482|1055|766|583|460|348|294|245|203|172|143|89|87|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,68|1928|622|410|269|180|123|88|62|49|33|31|27|37|32|23|,4048|2179|1505|1072|786|586|460|372|286|245|212|172|145|106|57|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4048|2179|1505|1072|786|586|460|372|286|245|212|172|145|106|57|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4048|2179|1505|1072|786|586|460|372|286|245|212|172|145|106|57|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4048|2098|1460|1042|756|572|447|362|281|234|204|165|139|99|85|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4048|2098|1460|1042|756|572|447|362|281|234|204|165|139|99|85|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3999|4048|2098|1460|1042|756|572|447|362|281|234|204|165|139|99|85|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3999|4048|2098|1460|1042|756|572|447|362|281|234|204|165|139|99|85|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,44|1887|603|392|263|176|119|86|58|43|42|25|32|37|38|27|,3955|2161|1495|1068|779|580|453|361|304|238|192|179|133|102|61|28|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3955|2161|1495|1068|779|580|453|361|304|238|192|179|133|102|61|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3955|2161|1495|1068|779|580|453|361|304|238|192|179|133|102|61|28|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|
