Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
79,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
80,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
81,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
82,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
83,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
84,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
85,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
86,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
87,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
88,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
89,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
90,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
91,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
92,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;0;91|9;0;0;91|,9;0;0;91|9;0;0;91|,100|100|,100|100|
