Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,0.0|0.0|,87;13;0|87;13;0|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,0;0;0|0;0;0|,100|100|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,100|100|
11,100|100|,34;18;48|34;18;48|,0.0|0.0|,34;18;48|34;18;48|,30;18;52|30;18;52|,30;18;52|30;18;52|,100|100|,0;0;0|0;0;0|,100|100|,30;18;52|30;18;52|,30;18;52|30;18;52|,100|100|,100|100|
12,100|100|,30;18;52|30;18;52|,0.0|0.0|,30;18;52|30;18;52|,24;21;55|24;21;55|,24;21;55|24;21;55|,100|100|,0;0;0|0;0;0|,100|100|,24;21;55|24;21;55|,24;21;55|24;21;55|,100|100|,100|100|
13,100|100|,24;21;55|24;21;55|,0.0|0.0|,24;21;55|24;21;55|,22;20;58|22;20;58|,22;20;58|22;20;58|,100|100|,0;0;0|0;0;0|,100|100|,22;20;58|22;20;58|,22;20;58|22;20;58|,100|100|,100|100|
14,100|100|,22;20;58|22;20;58|,0.0|0.0|,22;20;58|22;20;58|,19;15;66|19;15;66|,19;15;66|19;15;66|,100|100|,0;0;0|0;0;0|,100|100|,19;15;66|19;15;66|,19;15;66|19;15;66|,100|100|,100|100|
15,100|100|,19;15;66|19;15;66|,0.0|0.0|,19;15;66|19;15;66|,17;15;68|17;15;68|,17;15;68|17;15;68|,100|100|,0;0;0|0;0;0|,100|100|,17;15;68|17;15;68|,17;15;68|17;15;68|,100|100|,100|100|
16,100|100|,17;15;68|17;15;68|,0.0|0.0|,17;15;68|17;15;68|,15;13;72|15;13;72|,15;13;72|15;13;72|,100|100|,0;0;0|0;0;0|,100|100|,15;13;72|15;13;72|,15;13;72|15;13;72|,100|100|,100|100|
17,100|100|,15;13;72|15;13;72|,0.0|0.0|,15;13;72|15;13;72|,14;11;75|14;11;75|,14;11;75|14;11;75|,100|100|,0;0;0|0;0;0|,100|100|,14;11;75|14;11;75|,14;11;75|14;11;75|,100|100|,100|100|
18,100|100|,14;11;75|14;11;75|,0.0|0.0|,14;11;75|14;11;75|,14;10;76|14;10;76|,14;10;76|14;10;76|,100|100|,0;0;0|0;0;0|,100|100|,14;10;76|14;10;76|,14;10;76|14;10;76|,100|100|,100|100|
19,100|100|,14;10;76|14;10;76|,0.0|0.0|,14;10;76|14;10;76|,13;11;76|13;11;76|,13;11;76|13;11;76|,100|100|,0;0;0|0;0;0|,100|100|,13;11;76|13;11;76|,13;11;76|13;11;76|,100|100|,100|100|
20,100|100|,13;11;76|13;11;76|,0.0|0.0|,13;11;76|13;11;76|,11;9;80|11;9;80|,11;9;80|11;9;80|,100|100|,0;0;0|0;0;0|,100|100|,11;9;80|11;9;80|,11;9;80|11;9;80|,100|100|,100|100|
21,100|100|,11;9;80|11;9;80|,0.0|0.0|,11;9;80|11;9;80|,11;7;82|11;7;82|,11;7;82|11;7;82|,100|100|,0;0;0|0;0;0|,100|100|,11;7;82|11;7;82|,11;7;82|11;7;82|,100|100|,100|100|
22,100|100|,11;7;82|11;7;82|,0.0|0.0|,11;7;82|11;7;82|,11;3;86|11;3;86|,11;3;86|11;3;86|,100|100|,0;0;0|0;0;0|,100|100|,11;3;86|11;3;86|,11;3;86|11;3;86|,100|100|,100|100|
23,100|100|,11;3;86|11;3;86|,0.0|0.0|,11;3;86|11;3;86|,11;3;86|11;3;86|,11;3;86|11;3;86|,100|100|,0;0;0|0;0;0|,100|100|,11;3;86|11;3;86|,11;3;86|11;3;86|,100|100|,100|100|
24,100|100|,11;3;86|11;3;86|,0.0|0.0|,11;3;86|11;3;86|,11;2;87|11;2;87|,11;2;87|11;2;87|,100|100|,0;0;0|0;0;0|,100|100|,11;2;87|11;2;87|,11;2;87|11;2;87|,100|100|,100|100|
25,100|100|,11;2;87|11;2;87|,0.0|0.0|,11;2;87|11;2;87|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
26,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
27,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
28,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
29,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
30,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
31,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
32,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
33,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
34,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
35,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
36,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
37,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
38,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
39,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
40,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
41,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
42,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
43,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
44,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
45,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
46,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
47,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
48,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
49,100|100|,11;0;89|11;0;89|,0.0|0.0|,11;0;89|11;0;89|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,0;0;0|0;0;0|,100|100|,11;0;89|11;0;89|,11;0;89|11;0;89|,100|100|,100|100|
