Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
10,100|100|,33;16;26;25|33;16;26;25|,33;16;26;25|33;16;26;25|,30;8;36;26|30;8;36;26|,30;8;36;26|30;8;36;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;8;36;26|30;8;36;26|,30;8;36;26|30;8;36;26|,100|100|,100|100|
11,100|100|,30;8;36;26|30;8;36;26|,30;8;36;26|30;8;36;26|,26;8;35;31|26;8;35;31|,26;8;35;31|26;8;35;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;8;35;31|26;8;35;31|,26;8;35;31|26;8;35;31|,100|100|,100|100|
12,100|100|,26;8;35;31|26;8;35;31|,26;8;35;31|26;8;35;31|,22;7;37;34|22;7;37;34|,22;7;37;34|22;7;37;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;7;37;34|22;7;37;34|,22;7;37;34|22;7;37;34|,100|100|,100|100|
13,100|100|,22;7;37;34|22;7;37;34|,22;7;37;34|22;7;37;34|,16;9;36;39|16;9;36;39|,16;9;36;39|16;9;36;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;9;36;39|16;9;36;39|,16;9;36;39|16;9;36;39|,100|100|,100|100|
14,100|100|,16;9;36;39|16;9;36;39|,16;9;36;39|16;9;36;39|,13;7;34;46|13;7;34;46|,13;7;34;46|13;7;34;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;7;34;46|13;7;34;46|,13;7;34;46|13;7;34;46|,100|100|,100|100|
15,100|100|,13;7;34;46|13;7;34;46|,13;7;34;46|13;7;34;46|,11;2;32;55|11;2;32;55|,11;2;32;55|11;2;32;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;2;32;55|11;2;32;55|,11;2;32;55|11;2;32;55|,100|100|,100|100|
16,100|100|,11;2;32;55|11;2;32;55|,11;2;32;55|11;2;32;55|,11;1;27;61|11;1;27;61|,11;1;27;61|11;1;27;61|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;27;61|11;1;27;61|,11;1;27;61|11;1;27;61|,100|100|,100|100|
17,100|100|,11;1;27;61|11;1;27;61|,11;1;27;61|11;1;27;61|,10;1;24;65|10;1;24;65|,10;1;24;65|10;1;24;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;24;65|10;1;24;65|,10;1;24;65|10;1;24;65|,100|100|,100|100|
18,100|100|,10;1;24;65|10;1;24;65|,10;1;24;65|10;1;24;65|,9;1;21;69|9;1;21;69|,9;1;21;69|9;1;21;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;21;69|9;1;21;69|,9;1;21;69|9;1;21;69|,100|100|,100|100|
19,100|100|,9;1;21;69|9;1;21;69|,9;1;21;69|9;1;21;69|,8;1;18;73|8;1;18;73|,8;1;18;73|8;1;18;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;1;18;73|8;1;18;73|,8;1;18;73|8;1;18;73|,100|100|,100|100|
20,100|100|,8;1;18;73|8;1;18;73|,8;1;18;73|8;1;18;73|,8;0;14;78|8;0;14;78|,8;0;14;78|8;0;14;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;14;78|8;0;14;78|,8;0;14;78|8;0;14;78|,100|100|,100|100|
21,100|100|,8;0;14;78|8;0;14;78|,8;0;14;78|8;0;14;78|,7;1;11;81|7;1;11;81|,7;1;11;81|7;1;11;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;11;81|7;1;11;81|,7;1;11;81|7;1;11;81|,100|100|,100|100|
22,100|100|,7;1;11;81|7;1;11;81|,7;1;11;81|7;1;11;81|,7;1;7;85|7;1;7;85|,7;1;7;85|7;1;7;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;7;85|7;1;7;85|,7;1;7;85|7;1;7;85|,100|100|,100|100|
23,100|100|,7;1;7;85|7;1;7;85|,7;1;7;85|7;1;7;85|,7;1;4;88|7;1;4;88|,7;1;4;88|7;1;4;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;4;88|7;1;4;88|,7;1;4;88|7;1;4;88|,100|100|,100|100|
24,100|100|,7;1;4;88|7;1;4;88|,7;1;4;88|7;1;4;88|,6;1;4;89|6;1;4;89|,6;1;4;89|6;1;4;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;1;4;89|6;1;4;89|,6;1;4;89|6;1;4;89|,100|100|,100|100|
25,100|100|,6;1;4;89|6;1;4;89|,6;1;4;89|6;1;4;89|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,100|100|,100|100|
26,100|100|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,100|100|,100|100|
27,100|100|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,100|100|
28,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,100|100|
29,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,100|100|
30,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,6;0;2;92|6;0;2;92|,6;0;2;92|6;0;2;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;2;92|6;0;2;92|,6;0;2;92|6;0;2;92|,100|100|,100|100|
31,100|100|,6;0;2;92|6;0;2;92|,6;0;2;92|6;0;2;92|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,100|100|
32,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,100|100|
33,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,100|100|
34,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,100|100|
35,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
36,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
37,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
38,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
39,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
40,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
41,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
42,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
43,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
44,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
45,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
46,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
47,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
48,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
49,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
50,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
51,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
52,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
53,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
54,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
55,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
56,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
57,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
58,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
59,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
60,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
61,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
62,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
63,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
64,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
65,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
66,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
67,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
68,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
69,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
70,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
71,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
72,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
73,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
74,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
75,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
76,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
77,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
78,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
79,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
80,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
81,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
82,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
83,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
84,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
85,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
86,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
87,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
88,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
89,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
90,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
91,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
92,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
