Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4570|2386|1675|1208|886|655|509|410|312|306|150|193|178|148|102|52|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4570|2386|1675|1208|886|655|509|410|312|306|150|193|178|148|102|52|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4570|2376|1670|1204|882|651|506|409|309|305|150|190|176|148|153|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4570|2376|1670|1204|882|651|506|409|309|305|150|190|176|148|153|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4569|4570|2376|1670|1204|882|651|506|409|309|305|150|190|176|148|153|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4569|4570|2376|1670|1204|882|651|506|409|309|305|150|190|176|148|153|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,42|2176|718|470|318|210|148|102|77|51|49|25|30|56|55|47|,4527|2394|1658|1200|886|672|503|404|332|258|256|125|160|120|93|54|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4527|2394|1658|1200|886|672|503|404|332|258|256|125|160|120|93|54|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4527|2394|1658|1200|886|672|503|404|332|258|256|125|160|120|93|54|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4527|2380|1649|1189|882|670|500|402|329|257|255|123|158|118|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4527|2380|1649|1189|882|670|500|402|329|257|255|123|158|118|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4559|4527|2380|1649|1189|882|670|500|402|329|257|255|123|158|118|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4559|4527|2380|1649|1189|882|670|500|402|329|257|255|123|158|118|146|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,86|2150|715|465|319|215|152|103|77|59|40|47|23|44|42|36|,4473|2377|1665|1184|870|667|518|397|325|270|217|208|100|114|76|56|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4473|2377|1665|1184|870|667|518|397|325|270|217|208|100|114|76|56|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4473|2377|1665|1184|870|667|518|397|325|270|217|208|100|114|76|56|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4473|2369|1653|1176|864|660|515|394|321|267|217|207|99|112|130|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4473|2369|1653|1176|864|660|515|394|321|267|217|207|99|112|130|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4569|4473|2369|1653|1176|864|660|515|394|321|267|217|207|99|112|130|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4569|4473|2369|1653|1176|864|660|515|394|321|267|217|207|99|112|130|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,45|2104|696|458|299|209|145|101|71|56|35|40|39|29|38|31|,4524|2369|1673|1195|877|655|515|414|323|265|232|177|168|70|74|44|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4524|2369|1673|1195|877|655|515|414|323|265|232|177|168|70|74|44|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4524|2369|1673|1195|877|655|515|414|323|265|232|177|168|70|74|44|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4524|2357|1659|1191|868|654|513|414|322|264|231|176|168|70|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4524|2357|1659|1191|868|654|513|414|322|264|231|176|168|70|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4547|4524|2357|1659|1191|868|654|513|414|322|264|231|176|168|70|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4547|4524|2357|1659|1191|868|654|513|414|322|264|231|176|168|70|118|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,39|2162|713|470|312|211|147|107|77|62|45|41|38|49|25|36|,4508|2362|1644|1189|879|657|507|406|337|260|219|190|138|119|45|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4508|2362|1644|1189|879|657|507|406|337|260|219|190|138|119|45|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4508|2362|1644|1189|879|657|507|406|337|260|219|190|138|119|45|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4508|2345|1634|1179|870|650|503|396|332|257|217|188|137|118|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4508|2345|1634|1179|870|650|503|396|332|257|217|188|137|118|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4502|4508|2345|1634|1179|870|650|503|396|332|257|217|188|137|118|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4502|4508|2345|1634|1179|870|650|503|396|332|257|217|188|137|118|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,26|2126|694|451|304|205|140|98|78|50|33|37|38|43|47|18|,4476|2382|1651|1183|875|665|510|405|318|282|224|180|150|94|71|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4476|2382|1651|1183|875|665|510|405|318|282|224|180|150|94|71|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4476|2382|1651|1183|875|665|510|405|318|282|224|180|150|94|71|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4476|2360|1632|1175|865|658|503|399|311|280|222|180|150|93|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4476|2360|1632|1175|865|658|503|399|311|280|222|180|150|93|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4482|4476|2360|1632|1175|865|658|503|399|311|280|222|180|150|93|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4482|4476|2360|1632|1175|865|658|503|399|311|280|222|180|150|93|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,76|2125|703|456|302|206|149|111|76|55|41|36|43|43|37|29|,4406|2351|1657|1176|873|659|509|392|323|256|239|186|137|107|56|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4406|2351|1657|1176|873|659|509|392|323|256|239|186|137|107|56|40|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4406|2351|1657|1176|873|659|509|392|323|256|239|186|137|107|56|40|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4406|2319|1640|1164|860|651|499|388|318|253|236|186|135|107|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4406|2319|1640|1164|860|651|499|388|318|253|236|186|135|107|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4470|4406|2319|1640|1164|860|651|499|388|318|253|236|186|135|107|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4470|4406|2319|1640|1164|860|651|499|388|318|253|236|186|135|107|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,32|2074|686|451|297|205|141|96|72|52|36|32|42|42|38|29|,4438|2332|1633|1189|867|655|510|403|316|266|217|204|144|93|69|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4438|2332|1633|1189|867|655|510|403|316|266|217|204|144|93|69|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4438|2332|1633|1189|867|655|510|403|316|266|217|204|144|93|69|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4438|2302|1605|1168|849|644|506|393|311|261|213|202|143|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4438|2302|1605|1168|849|644|506|393|311|261|213|202|143|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4405|4438|2302|1605|1168|849|644|506|393|311|261|213|202|143|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4405|4438|2302|1605|1168|849|644|506|393|311|261|213|202|143|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,50|2101|679|446|301|198|144|104|75|51|39|31|35|40|38|28|,4355|2337|1623|1159|867|651|500|402|318|260|222|182|167|103|53|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4355|2337|1623|1159|867|651|500|402|318|260|222|182|167|103|53|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4355|2337|1623|1159|867|651|500|402|318|260|222|182|167|103|53|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4355|2291|1591|1142|852|640|486|394|312|252|220|173|161|101|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4355|2291|1591|1142|852|640|486|394|312|252|220|173|161|101|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4365|4355|2291|1591|1142|852|640|486|394|312|252|220|173|161|101|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4365|4355|2291|1591|1142|852|640|486|394|312|252|220|173|161|101|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4|2055|674|439|295|206|146|104|67|46|40|39|29|38|34|23|,4361|2300|1617|1152|847|646|494|382|327|266|212|181|144|123|67|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4361|2300|1617|1152|847|646|494|382|327|266|212|181|144|123|67|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4361|2300|1617|1152|847|646|494|382|327|266|212|181|144|123|67|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4361|2225|1577|1123|832|631|486|369|317|257|205|176|140|120|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4361|2225|1577|1123|832|631|486|369|317|257|205|176|140|120|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4336|4361|2225|1577|1123|832|631|486|369|317|257|205|176|140|120|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4336|4361|2225|1577|1123|832|631|486|369|317|257|205|176|140|120|96|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,15|2057|659|437|288|194|136|101|67|49|41|31|34|43|44|34|,4321|2304|1566|1140|835|638|495|385|302|268|216|174|142|97|76|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4321|2304|1566|1140|835|638|495|385|302|268|216|174|142|97|76|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4321|2304|1566|1140|835|638|495|385|302|268|216|174|142|97|76|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4321|2234|1525|1095|799|617|478|376|292|259|207|170|141|92|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4321|2234|1525|1095|799|617|478|376|292|259|207|170|141|92|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4179|4321|2234|1525|1095|799|617|478|376|292|259|207|170|141|92|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4179|4321|2234|1525|1095|799|617|478|376|292|259|207|170|141|92|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,48|2036|653|421|273|190|133|93|67|44|36|40|31|40|34|38|,4131|2285|1581|1104|822|609|484|385|309|248|223|167|139|101|58|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4131|2285|1581|1104|822|609|484|385|309|248|223|167|139|101|58|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4131|2285|1581|1104|822|609|484|385|309|248|223|167|139|101|58|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4131|2224|1540|1073|798|594|466|372|302|244|217|161|135|98|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4131|2224|1540|1073|798|594|466|372|302|244|217|161|135|98|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4160|4131|2224|1540|1073|798|594|466|372|302|244|217|161|135|98|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4160|4131|2224|1540|1073|798|594|466|372|302|244|217|161|135|98|91|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,49|1937|651|418|275|188|128|94|63|44|39|30|29|41|39|28|,4111|2194|1573|1122|798|610|466|372|309|258|205|187|132|94|59|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4111|2194|1573|1122|798|610|466|372|309|258|205|187|132|94|59|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4111|2194|1573|1122|798|610|466|372|309|258|205|187|132|94|59|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4111|2096|1504|1067|759|573|446|360|299|251|195|180|130|93|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4111|2096|1504|1067|759|573|446|360|299|251|195|180|130|93|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4032|4111|2096|1504|1067|759|573|446|360|299|251|195|180|130|93|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4032|4111|2096|1504|1067|759|573|446|360|299|251|195|180|130|93|82|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,36|1926|605|410|269|177|124|86|68|48|38|34|33|31|28|26|,3996|2185|1491|1094|798|582|449|360|292|251|213|161|147|99|65|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3996|2185|1491|1094|798|582|449|360|292|251|213|161|147|99|65|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3996|2185|1491|1094|798|582|449|360|292|251|213|161|147|99|65|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3996|2102|1442|1054|762|552|428|341|278|240|205|152|140|94|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3996|2102|1442|1054|762|552|428|341|278|240|205|152|140|94|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3934|3996|2102|1442|1054|762|552|428|341|278|240|205|152|140|94|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3934|3996|2102|1442|1054|762|552|428|341|278|240|205|152|140|94|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,52|1875|617|393|267|178|118|83|59|42|34|27|27|40|33|30|,3882|2121|1485|1049|787|584|434|345|282|236|206|178|125|100|61|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3882|2121|1485|1049|787|584|434|345|282|236|206|178|125|100|61|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3882|2121|1485|1049|787|584|434|345|282|236|206|178|125|100|61|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3882|2033|1427|1004|748|556|410|330|271|224|199|172|122|98|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3882|2033|1427|1004|748|556|410|330|271|224|199|172|122|98|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3842|3882|2033|1427|1004|748|556|410|330|271|224|199|172|122|98|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3842|3882|2033|1427|1004|748|556|410|330|271|224|199|172|122|98|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,53|1812|585|382|250|176|116|81|57|42|29|37|30|39|38|25|,3789|2070|1448|1045|754|572|440|329|273|229|195|162|142|83|60|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3789|2070|1448|1045|754|572|440|329|273|229|195|162|142|83|60|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3789|2070|1448|1045|754|572|440|329|273|229|195|162|142|83|60|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|
