Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
30,100|100|,25;0;9;66|25;0;9;66|,0.0|0.0|,25;0;9;66|25;0;9;66|,22;3;8;67|22;3;8;67|,22;3;8;67|22;3;8;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;3;8;67|22;3;8;67|,22;3;8;67|22;3;8;67|,100|100|,100|100|
31,100|100|,22;3;8;67|22;3;8;67|,0.0|0.0|,22;3;8;67|22;3;8;67|,21;1;9;69|21;1;9;69|,21;1;9;69|21;1;9;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;1;9;69|21;1;9;69|,21;1;9;69|21;1;9;69|,100|100|,100|100|
32,100|100|,21;1;9;69|21;1;9;69|,0.0|0.0|,21;1;9;69|21;1;9;69|,19;3;6;72|19;3;6;72|,19;3;6;72|19;3;6;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;3;6;72|19;3;6;72|,19;3;6;72|19;3;6;72|,100|100|,100|100|
33,100|100|,19;3;6;72|19;3;6;72|,0.0|0.0|,19;3;6;72|19;3;6;72|,19;1;5;75|19;1;5;75|,19;1;5;75|19;1;5;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;1;5;75|19;1;5;75|,19;1;5;75|19;1;5;75|,100|100|,100|100|
34,100|100|,19;1;5;75|19;1;5;75|,0.0|0.0|,19;1;5;75|19;1;5;75|,19;0;6;75|19;0;6;75|,19;0;6;75|19;0;6;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;0;6;75|19;0;6;75|,19;0;6;75|19;0;6;75|,100|100|,100|100|
35,100|100|,19;0;6;75|19;0;6;75|,0.0|0.0|,19;0;6;75|19;0;6;75|,18;1;5;76|18;1;5;76|,18;1;5;76|18;1;5;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;5;76|18;1;5;76|,18;1;5;76|18;1;5;76|,100|100|,100|100|
36,100|100|,18;1;5;76|18;1;5;76|,0.0|0.0|,18;1;5;76|18;1;5;76|,17;1;6;76|17;1;6;76|,17;1;6;76|17;1;6;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;1;6;76|17;1;6;76|,17;1;6;76|17;1;6;76|,100|100|,100|100|
37,100|100|,17;1;6;76|17;1;6;76|,0.0|0.0|,17;1;6;76|17;1;6;76|,17;0;7;76|17;0;7;76|,17;0;7;76|17;0;7;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;7;76|17;0;7;76|,17;0;7;76|17;0;7;76|,100|100|,100|100|
38,100|100|,17;0;7;76|17;0;7;76|,0.0|0.0|,17;0;7;76|17;0;7;76|,17;0;5;78|17;0;5;78|,17;0;5;78|17;0;5;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;5;78|17;0;5;78|,17;0;5;78|17;0;5;78|,100|100|,100|100|
39,100|100|,17;0;5;78|17;0;5;78|,0.0|0.0|,17;0;5;78|17;0;5;78|,17;0;5;78|17;0;5;78|,17;0;5;78|17;0;5;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;5;78|17;0;5;78|,17;0;5;78|17;0;5;78|,100|100|,100|100|
40,100|100|,17;0;5;78|17;0;5;78|,0.0|0.0|,17;0;5;78|17;0;5;78|,17;0;3;80|17;0;3;80|,17;0;3;80|17;0;3;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;3;80|17;0;3;80|,17;0;3;80|17;0;3;80|,100|100|,100|100|
41,100|100|,17;0;3;80|17;0;3;80|,0.0|0.0|,17;0;3;80|17;0;3;80|,17;0;2;81|17;0;2;81|,17;0;2;81|17;0;2;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;2;81|17;0;2;81|,17;0;2;81|17;0;2;81|,100|100|,100|100|
42,100|100|,17;0;2;81|17;0;2;81|,0.0|0.0|,17;0;2;81|17;0;2;81|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,100|100|,100|100|
43,100|100|,17;0;1;82|17;0;1;82|,0.0|0.0|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,100|100|,100|100|
44,100|100|,17;0;1;82|17;0;1;82|,0.0|0.0|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;1;82|17;0;1;82|,17;0;1;82|17;0;1;82|,100|100|,100|100|
45,100|100|,17;0;1;82|17;0;1;82|,0.0|0.0|,17;0;1;82|17;0;1;82|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
46,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
47,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
48,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
49,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
50,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
51,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
52,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
53,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
54,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
55,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
56,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
57,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
58,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
59,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
60,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
61,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
62,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
63,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
64,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
65,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
66,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
67,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
68,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
69,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
70,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
71,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
72,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
73,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
74,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
75,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
76,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
77,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
78,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
79,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
80,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
81,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
82,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
83,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
84,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
85,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
86,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
87,100|100|,17;0;0;83|17;0;0;83|,0.0|0.0|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;0;0;83|17;0;0;83|,17;0;0;83|17;0;0;83|,100|100|,100|100|
