Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4538|2393|1664|1216|887|671|518|408|313|312|154|179|185|141|91|46|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4538|2393|1664|1216|887|671|518|408|313|312|154|179|185|141|91|46|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4538|2389|1656|1210|884|668|515|408|313|309|152|176|184|141|137|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4538|2389|1656|1210|884|668|515|408|313|309|152|176|184|141|137|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4578|4538|2389|1656|1210|884|668|515|408|313|309|152|176|184|141|137|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4578|4538|2389|1656|1210|884|668|515|408|313|309|152|176|184|141|137|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,31|2162|715|471|317|214|151|109|78|57|46|22|30|55|52|46|,4547|2376|1674|1185|893|670|517|406|330|256|263|130|146|129|89|45|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4547|2376|1674|1185|893|670|517|406|330|256|263|130|146|129|89|45|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4547|2376|1674|1185|893|670|517|406|330|256|263|130|146|129|89|45|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4547|2371|1666|1177|891|667|515|403|329|255|261|130|146|128|133|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4547|2371|1666|1177|891|667|515|403|329|255|261|130|146|128|133|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4594|4547|2371|1666|1177|891|667|515|403|329|255|261|130|146|128|133|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4594|4547|2371|1666|1177|891|667|515|403|329|255|261|130|146|128|133|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,40|2145|697|457|303|219|147|102|68|56|39|42|23|40|46|46|,4554|2402|1674|1209|874|672|520|413|335|273|216|219|107|106|82|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4554|2402|1674|1209|874|672|520|413|335|273|216|219|107|106|82|42|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4554|2402|1674|1209|874|672|520|413|335|273|216|219|107|106|82|42|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4554|2390|1661|1198|867|667|513|412|334|272|214|216|105|106|123|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4554|2390|1661|1198|867|667|513|412|334|272|214|216|105|106|123|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4525|4554|2390|1661|1198|867|667|513|412|334|272|214|216|105|106|123|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4525|4554|2390|1661|1198|867|667|513|412|334|272|214|216|105|106|123|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,45|2155|707|464|308|211|148|101|74|58|39|31|41|33|40|32|,4480|2399|1683|1197|890|656|519|412|338|276|233|183|175|72|66|49|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4480|2399|1683|1197|890|656|519|412|338|276|233|183|175|72|66|49|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4480|2399|1683|1197|890|656|519|412|338|276|233|183|175|72|66|49|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4480|2383|1674|1192|885|650|516|410|334|276|230|182|175|72|114|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4480|2383|1674|1192|885|650|516|410|334|276|230|182|175|72|114|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4514|4480|2383|1674|1192|885|650|516|410|334|276|230|182|175|72|114|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4514|4480|2383|1674|1192|885|650|516|410|334|276|230|182|175|72|114|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,32|2126|712|469|309|218|146|103|79|56|41|43|37|50|23|29|,4482|2354|1671|1205|883|667|504|413|331|278|235|187|145|125|49|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4482|2354|1671|1205|883|667|504|413|331|278|235|187|145|125|49|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4482|2354|1671|1205|883|667|504|413|331|278|235|187|145|125|49|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4482|2334|1656|1198|874|661|497|410|326|277|232|187|143|124|83|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4482|2334|1656|1198|874|661|497|410|326|277|232|187|143|124|83|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4423|4482|2334|1656|1198|874|661|497|410|326|277|232|187|143|124|83|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4423|4482|2334|1656|1198|874|661|497|410|326|277|232|187|143|124|83|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,11|2119|694|461|311|213|143|103|78|47|39|32|40|43|40|23|,4412|2363|1640|1195|887|661|518|394|332|279|238|200|147|100|84|24|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4412|2363|1640|1195|887|661|518|394|332|279|238|200|147|100|84|24|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4412|2363|1640|1195|887|661|518|394|332|279|238|200|147|100|84|24|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4412|2342|1621|1186|878|653|516|391|330|275|236|197|146|96|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4412|2342|1621|1186|878|653|516|391|330|275|236|197|146|96|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4416|4412|2342|1621|1186|878|653|516|391|330|275|236|197|146|96|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4416|4412|2342|1621|1186|878|653|516|391|330|275|236|197|146|96|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,50|2091|696|460|305|212|154|104|76|57|42|34|39|40|40|43|,4366|2321|1646|1161|881|666|499|412|315|273|233|202|158|106|56|41|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4366|2321|1646|1161|881|666|499|412|315|273|233|202|158|106|56|41|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4366|2321|1646|1161|881|666|499|412|315|273|233|202|158|106|56|41|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4366|2305|1626|1147|870|656|493|406|309|268|229|201|155|105|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4366|2305|1626|1147|870|656|493|406|309|268|229|201|155|105|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4330|4366|2305|1626|1147|870|656|493|406|309|268|229|201|155|105|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4330|4366|2305|1626|1147|870|656|493|406|309|268|229|201|155|105|95|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,42|2062|678|451|296|208|142|99|74|57|43|37|35|43|43|26|,4288|2304|1627|1175|851|662|514|394|332|252|225|192|166|112|62|29|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4288|2304|1627|1175|851|662|514|394|332|252|225|192|166|112|62|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4288|2304|1627|1175|851|662|514|394|332|252|225|192|166|112|62|29|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4288|2270|1604|1159|842|651|507|390|325|249|222|190|164|112|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4288|2270|1604|1159|842|651|507|390|325|249|222|190|164|112|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4314|4288|2270|1604|1159|842|651|507|390|325|249|222|190|164|112|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4314|4288|2270|1604|1159|842|651|507|390|325|249|222|190|164|112|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,34|2030|677|451|300|203|146|106|75|54|40|37|37|49|36|28|,4280|2258|1593|1153|859|639|505|401|315|271|209|185|153|115|76|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4280|2258|1593|1153|859|639|505|401|315|271|209|185|153|115|76|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4280|2258|1593|1153|859|639|505|401|315|271|209|185|153|115|76|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4280|2236|1570|1133|842|633|499|399|309|266|204|183|150|112|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4280|2236|1570|1133|842|633|499|399|309|266|204|183|150|112|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4263|4280|2236|1570|1133|842|633|499|399|309|266|204|183|150|112|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4263|4280|2236|1570|1133|842|633|499|399|309|266|204|183|150|112|108|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|2017|660|433|287|200|141|98|78|50|39|35|33|39|40|35|,4263|2263|1576|1137|846|642|492|401|321|259|227|169|150|111|72|39|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4263|2263|1576|1137|846|642|492|401|321|259|227|169|150|111|72|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4263|2263|1576|1137|846|642|492|401|321|259|227|169|150|111|72|39|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4263|2220|1551|1107|826|627|484|394|315|257|225|164|145|110|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4263|2220|1551|1107|826|627|484|394|315|257|225|164|145|110|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4224|4263|2220|1551|1107|826|627|484|394|315|257|225|164|145|110|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4224|4263|2220|1551|1107|826|627|484|394|315|257|225|164|145|110|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,22|2012|660|429|284|204|140|94|71|54|37|41|27|42|41|34|,4202|2251|1560|1122|823|622|487|390|323|261|220|184|137|103|69|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4202|2251|1560|1122|823|622|487|390|323|261|220|184|137|103|69|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4202|2251|1560|1122|823|622|487|390|323|261|220|184|137|103|69|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4202|2188|1528|1097|802|606|475|384|313|257|217|180|137|102|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4202|2188|1528|1097|802|606|475|384|313|257|217|180|137|102|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4215|4202|2188|1528|1097|802|606|475|384|313|257|217|180|137|102|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4215|4202|2188|1528|1097|802|606|475|384|313|257|217|180|137|102|103|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,37|1979|640|419|279|192|134|97|70|48|36|39|31|42|37|32|,4178|2223|1548|1109|818|610|472|378|314|265|221|178|149|95|65|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4178|2223|1548|1109|818|610|472|378|314|265|221|178|149|95|65|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4178|2223|1548|1109|818|610|472|378|314|265|221|178|149|95|65|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4178|2161|1505|1077|792|598|462|360|300|259|216|172|145|94|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4178|2161|1505|1077|792|598|462|360|300|259|216|172|145|94|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4143|4178|2161|1505|1077|792|598|462|360|300|259|216|172|145|94|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4143|4178|2161|1505|1077|792|598|462|360|300|259|216|172|145|94|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|1964|624|411|272|194|129|91|65|50|36|35|33|36|36|28|,4125|2214|1537|1094|805|598|469|371|295|250|223|181|139|109|58|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4125|2214|1537|1094|805|598|469|371|295|250|223|181|139|109|58|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4125|2214|1537|1094|805|598|469|371|295|250|223|181|139|109|58|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4125|2141|1489|1058|773|579|457|361|286|243|216|175|135|105|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4125|2141|1489|1058|773|579|457|361|286|243|216|175|135|105|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4068|4125|2141|1489|1058|773|579|457|361|286|243|216|175|135|105|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4068|4125|2141|1489|1058|773|579|457|361|286|243|216|175|135|105|90|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,31|1933|617|398|267|181|127|88|65|42|33|37|35|39|40|24|,4037|2192|1524|1091|791|592|452|369|296|244|210|179|140|96|65|31|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4037|2192|1524|1091|791|592|452|369|296|244|210|179|140|96|65|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4037|2192|1524|1091|791|592|452|369|296|244|210|179|140|96|65|31|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4037|2119|1465|1050|762|575|439|357|286|234|205|173|136|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4037|2119|1465|1050|762|575|439|357|286|234|205|173|136|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4026|4037|2119|1465|1050|762|575|439|357|286|234|205|173|136|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4026|4037|2119|1465|1050|762|575|439|357|286|234|205|173|136|91|94|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,45|1894|623|395|262|183|126|89|63|45|38|29|38|39|35|31|,3981|2143|1496|1070|788|579|449|350|294|241|196|176|135|97|56|32|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3981|2143|1496|1070|788|579|449|350|294|241|196|176|135|97|56|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3981|2143|1496|1070|788|579|449|350|294|241|196|176|135|97|56|32|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|3981|2046|1447|1027|745|556|428|337|275|228|189|174|129|94|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|3981|2046|1447|1027|745|556|428|337|275|228|189|174|129|94|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3900|3981|2046|1447|1027|745|556|428|337|275|228|189|174|129|94|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,3900|3981|2046|1447|1027|745|556|428|337|275|228|189|174|129|94|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,47|1861|590|390|261|170|117|81|58|40|35|34|31|39|34|23|,3853|2120|1456|1057|766|575|439|347|279|235|193|155|143|90|60|30|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,3853|2120|1456|1057|766|575|439|347|279|235|193|155|143|90|60|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,3853|2120|1456|1057|766|575|439|347|279|235|193|155|143|90|60|30|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|
