Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
10,100|100|,79;3;8;10|79;3;8;10|,79;3;8;10|79;3;8;10|,78;4;7;11|78;4;7;11|,78;4;7;11|78;4;7;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;4;7;11|78;4;7;11|,78;4;7;11|78;4;7;11|,100|100|,100|100|
11,100|100|,78;4;7;11|78;4;7;11|,78;4;7;11|78;4;7;11|,76;5;8;11|76;5;8;11|,76;5;8;11|76;5;8;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;5;8;11|76;5;8;11|,76;5;8;11|76;5;8;11|,100|100|,100|100|
12,100|100|,76;5;8;11|76;5;8;11|,76;5;8;11|76;5;8;11|,74;4;9;13|74;4;9;13|,74;4;9;13|74;4;9;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;4;9;13|74;4;9;13|,74;4;9;13|74;4;9;13|,100|100|,100|100|
13,100|100|,74;4;9;13|74;4;9;13|,74;4;9;13|74;4;9;13|,73;4;7;16|73;4;7;16|,73;4;7;16|73;4;7;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;4;7;16|73;4;7;16|,73;4;7;16|73;4;7;16|,100|100|,100|100|
14,100|100|,73;4;7;16|73;4;7;16|,73;4;7;16|73;4;7;16|,72;3;8;17|72;3;8;17|,72;3;8;17|72;3;8;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;3;8;17|72;3;8;17|,72;3;8;17|72;3;8;17|,100|100|,100|100|
15,100|100|,72;3;8;17|72;3;8;17|,72;3;8;17|72;3;8;17|,71;1;9;19|71;1;9;19|,71;1;9;19|71;1;9;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;1;9;19|71;1;9;19|,71;1;9;19|71;1;9;19|,100|100|,100|100|
16,100|100|,71;1;9;19|71;1;9;19|,71;1;9;19|71;1;9;19|,68;3;8;21|68;3;8;21|,68;3;8;21|68;3;8;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;3;8;21|68;3;8;21|,68;3;8;21|68;3;8;21|,100|100|,100|100|
17,100|100|,68;3;8;21|68;3;8;21|,68;3;8;21|68;3;8;21|,67;3;6;24|67;3;6;24|,67;3;6;24|67;3;6;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;3;6;24|67;3;6;24|,67;3;6;24|67;3;6;24|,100|100|,100|100|
18,100|100|,67;3;6;24|67;3;6;24|,67;3;6;24|67;3;6;24|,63;4;8;25|63;4;8;25|,63;4;8;25|63;4;8;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;4;8;25|63;4;8;25|,63;4;8;25|63;4;8;25|,100|100|,100|100|
19,100|100|,63;4;8;25|63;4;8;25|,63;4;8;25|63;4;8;25|,61;4;8;27|61;4;8;27|,61;4;8;27|61;4;8;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;4;8;27|61;4;8;27|,61;4;8;27|61;4;8;27|,100|100|,100|100|
20,100|100|,61;4;8;27|61;4;8;27|,61;4;8;27|61;4;8;27|,58;5;8;29|58;5;8;29|,58;5;8;29|58;5;8;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;5;8;29|58;5;8;29|,58;5;8;29|58;5;8;29|,100|100|,100|100|
21,100|100|,58;5;8;29|58;5;8;29|,58;5;8;29|58;5;8;29|,58;2;9;31|58;2;9;31|,58;2;9;31|58;2;9;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;2;9;31|58;2;9;31|,58;2;9;31|58;2;9;31|,100|100|,100|100|
22,100|100|,58;2;9;31|58;2;9;31|,58;2;9;31|58;2;9;31|,55;4;9;32|55;4;9;32|,55;4;9;32|55;4;9;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;4;9;32|55;4;9;32|,55;4;9;32|55;4;9;32|,100|100|,100|100|
23,100|100|,55;4;9;32|55;4;9;32|,55;4;9;32|55;4;9;32|,54;4;8;34|54;4;8;34|,54;4;8;34|54;4;8;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;4;8;34|54;4;8;34|,54;4;8;34|54;4;8;34|,100|100|,100|100|
24,100|100|,54;4;8;34|54;4;8;34|,54;4;8;34|54;4;8;34|,50;6;9;35|50;6;9;35|,50;6;9;35|50;6;9;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;6;9;35|50;6;9;35|,50;6;9;35|50;6;9;35|,100|100|,100|100|
25,100|100|,50;6;9;35|50;6;9;35|,50;6;9;35|50;6;9;35|,49;3;12;36|49;3;12;36|,49;3;12;36|49;3;12;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;3;12;36|49;3;12;36|,49;3;12;36|49;3;12;36|,100|100|,100|100|
26,100|100|,49;3;12;36|49;3;12;36|,49;3;12;36|49;3;12;36|,46;6;10;38|46;6;10;38|,46;6;10;38|46;6;10;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;6;10;38|46;6;10;38|,46;6;10;38|46;6;10;38|,100|100|,100|100|
27,100|100|,46;6;10;38|46;6;10;38|,46;6;10;38|46;6;10;38|,40;9;13;38|40;9;13;38|,40;9;13;38|40;9;13;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;9;13;38|40;9;13;38|,40;9;13;38|40;9;13;38|,100|100|,100|100|
28,100|100|,40;9;13;38|40;9;13;38|,40;9;13;38|40;9;13;38|,38;7;14;41|38;7;14;41|,38;7;14;41|38;7;14;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;7;14;41|38;7;14;41|,38;7;14;41|38;7;14;41|,100|100|,100|100|
29,100|100|,38;7;14;41|38;7;14;41|,38;7;14;41|38;7;14;41|,33;7;18;42|33;7;18;42|,33;7;18;42|33;7;18;42|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;7;18;42|33;7;18;42|,33;7;18;42|33;7;18;42|,100|100|,100|100|
30,100|100|,33;7;18;42|33;7;18;42|,33;7;18;42|33;7;18;42|,30;9;15;46|30;9;15;46|,30;9;15;46|30;9;15;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;9;15;46|30;9;15;46|,30;9;15;46|30;9;15;46|,100|100|,100|100|
31,100|100|,30;9;15;46|30;9;15;46|,30;9;15;46|30;9;15;46|,27;7;17;49|27;7;17;49|,27;7;17;49|27;7;17;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;7;17;49|27;7;17;49|,27;7;17;49|27;7;17;49|,100|100|,100|100|
32,100|100|,27;7;17;49|27;7;17;49|,27;7;17;49|27;7;17;49|,26;4;17;53|26;4;17;53|,26;4;17;53|26;4;17;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;4;17;53|26;4;17;53|,26;4;17;53|26;4;17;53|,100|100|,100|100|
33,100|100|,26;4;17;53|26;4;17;53|,26;4;17;53|26;4;17;53|,25;2;17;56|25;2;17;56|,25;2;17;56|25;2;17;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;2;17;56|25;2;17;56|,25;2;17;56|25;2;17;56|,100|100|,100|100|
34,100|100|,25;2;17;56|25;2;17;56|,25;2;17;56|25;2;17;56|,24;1;17;58|24;1;17;58|,24;1;17;58|24;1;17;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;1;17;58|24;1;17;58|,24;1;17;58|24;1;17;58|,100|100|,100|100|
35,100|100|,24;1;17;58|24;1;17;58|,24;1;17;58|24;1;17;58|,22;3;13;62|22;3;13;62|,22;3;13;62|22;3;13;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;3;13;62|22;3;13;62|,22;3;13;62|22;3;13;62|,100|100|,100|100|
36,100|100|,22;3;13;62|22;3;13;62|,22;3;13;62|22;3;13;62|,20;5;10;65|20;5;10;65|,20;5;10;65|20;5;10;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;5;10;65|20;5;10;65|,20;5;10;65|20;5;10;65|,100|100|,100|100|
37,100|100|,20;5;10;65|20;5;10;65|,20;5;10;65|20;5;10;65|,18;3;14;65|18;3;14;65|,18;3;14;65|18;3;14;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;3;14;65|18;3;14;65|,18;3;14;65|18;3;14;65|,100|100|,100|100|
38,100|100|,18;3;14;65|18;3;14;65|,18;3;14;65|18;3;14;65|,16;3;13;68|16;3;13;68|,16;3;13;68|16;3;13;68|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;3;13;68|16;3;13;68|,16;3;13;68|16;3;13;68|,100|100|,100|100|
39,100|100|,16;3;13;68|16;3;13;68|,16;3;13;68|16;3;13;68|,16;2;11;71|16;2;11;71|,16;2;11;71|16;2;11;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;2;11;71|16;2;11;71|,16;2;11;71|16;2;11;71|,100|100|,100|100|
40,100|100|,16;2;11;71|16;2;11;71|,16;2;11;71|16;2;11;71|,16;0;11;73|16;0;11;73|,16;0;11;73|16;0;11;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;0;11;73|16;0;11;73|,16;0;11;73|16;0;11;73|,100|100|,100|100|
41,100|100|,16;0;11;73|16;0;11;73|,16;0;11;73|16;0;11;73|,16;0;10;74|16;0;10;74|,16;0;10;74|16;0;10;74|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;0;10;74|16;0;10;74|,16;0;10;74|16;0;10;74|,100|100|,100|100|
42,100|100|,16;0;10;74|16;0;10;74|,16;0;10;74|16;0;10;74|,15;1;9;75|15;1;9;75|,15;1;9;75|15;1;9;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;1;9;75|15;1;9;75|,15;1;9;75|15;1;9;75|,100|100|,100|100|
43,100|100|,15;1;9;75|15;1;9;75|,15;1;9;75|15;1;9;75|,14;1;8;77|14;1;8;77|,14;1;8;77|14;1;8;77|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;1;8;77|14;1;8;77|,14;1;8;77|14;1;8;77|,100|100|,100|100|
44,100|100|,14;1;8;77|14;1;8;77|,14;1;8;77|14;1;8;77|,14;0;7;79|14;0;7;79|,14;0;7;79|14;0;7;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;7;79|14;0;7;79|,14;0;7;79|14;0;7;79|,100|100|,100|100|
45,100|100|,14;0;7;79|14;0;7;79|,14;0;7;79|14;0;7;79|,14;0;6;80|14;0;6;80|,14;0;6;80|14;0;6;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;6;80|14;0;6;80|,14;0;6;80|14;0;6;80|,100|100|,100|100|
46,100|100|,14;0;6;80|14;0;6;80|,14;0;6;80|14;0;6;80|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,100|100|,100|100|
47,100|100|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,100|100|,100|100|
48,100|100|,14;0;4;82|14;0;4;82|,14;0;4;82|14;0;4;82|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,100|100|,100|100|
49,100|100|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,100|100|,100|100|
50,100|100|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,100|100|,100|100|
51,100|100|,14;0;3;83|14;0;3;83|,14;0;3;83|14;0;3;83|,13;1;3;83|13;1;3;83|,13;1;3;83|13;1;3;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;3;83|13;1;3;83|,13;1;3;83|13;1;3;83|,100|100|,100|100|
52,100|100|,13;1;3;83|13;1;3;83|,13;1;3;83|13;1;3;83|,12;2;3;83|12;2;3;83|,12;2;3;83|12;2;3;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;2;3;83|12;2;3;83|,12;2;3;83|12;2;3;83|,100|100|,100|100|
53,100|100|,12;2;3;83|12;2;3;83|,12;2;3;83|12;2;3;83|,12;0;4;84|12;0;4;84|,12;0;4;84|12;0;4;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;4;84|12;0;4;84|,12;0;4;84|12;0;4;84|,100|100|,100|100|
54,100|100|,12;0;4;84|12;0;4;84|,12;0;4;84|12;0;4;84|,11;1;3;85|11;1;3;85|,11;1;3;85|11;1;3;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;3;85|11;1;3;85|,11;1;3;85|11;1;3;85|,100|100|,100|100|
55,100|100|,11;1;3;85|11;1;3;85|,11;1;3;85|11;1;3;85|,10;1;3;86|10;1;3;86|,10;1;3;86|10;1;3;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;3;86|10;1;3;86|,10;1;3;86|10;1;3;86|,100|100|,100|100|
56,100|100|,10;1;3;86|10;1;3;86|,10;1;3;86|10;1;3;86|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,100|100|,100|100|
57,100|100|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,100|100|,100|100|
58,100|100|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,100|100|,100|100|
59,100|100|,10;0;2;88|10;0;2;88|,10;0;2;88|10;0;2;88|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
60,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
61,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
62,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
63,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
64,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
65,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
66,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
67,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
68,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
69,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
70,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
71,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
72,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
73,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
74,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
75,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
76,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
77,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
78,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
79,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
80,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
81,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
82,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
83,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
84,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
85,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
86,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
87,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
88,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
89,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
90,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
91,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
92,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;0;90|10;0;0;90|,10;0;0;90|10;0;0;90|,100|100|,100|100|
